Date,Open,High,Low,Close,Volume,Adj Close
12/3/2008,13.5,14,13.5,14,566300,13.49
12/2/2008,13.25,13.6,12.9,13.45,603300,12.96
12/1/2008,14,14.45,13.4,13.7,681700,13.2
11/28/2008,13.6,14.15,13.05,13.3,795000,12.82
11/26/2008,14.15,14.15,13.5,13.75,467600,13.25
11/25/2008,14.5,14.5,13.65,13.65,601900,13.15
11/24/2008,14.4,14.65,13.7,13.75,492000,13.25
11/21/2008,13.15,14.25,13.1,14.2,1084500,13.68
11/20/2008,13.5,13.85,12.85,13.8,1262400,13.3
11/19/2008,14.6,14.95,13.65,13.95,1056200,13.44
11/18/2008,15.45,15.45,14.25,14.45,1661800,13.93
11/17/2008,17,17,15.05,15.75,1288700,15.18
11/14/2008,17.9,18.25,16.6,16.85,855600,16.24
11/12/2008,17.5,18.25,16.75,17.1,1413200,16.48
11/11/2008,19.5,20,17.25,17.4,1687300,16.77
11/10/2008,16.95,19.8,16.6,19.75,2870100,19.03
11/7/2008,15.2,16.7,15.1,16.7,733700,16.09
11/6/2008,15.1,15.85,14.3,15.3,923400,14.74
11/5/2008,17.5,17.85,15.25,15.4,1095000,14.84
11/4/2008,15.3,17.05,14.85,17,1451000,16.38
11/3/2008,15.2,15.4,14.6,15.35,767600,14.79
10/31/2008,14,14.7,13.95,14.3,825800,13.78
10/29/2008,15.9,15.9,13.05,13.95,2310800,13.44
10/28/2008,15,15.4,14.25,15.2,325900,14.65
10/27/2008,14.65,15,12.95,14.3,913300,13.78
10/24/2008,16,16,14.35,15.1,1105200,14.55
10/23/2008,16,16.8,15.7,16.15,527800,15.56
10/22/2008,17.3,17.3,16.45,16.5,547900,15.9
10/21/2008,17.4,17.65,16.9,17.55,518300,16.91
10/20/2008,17.3,17.8,16.65,16.9,661500,16.29
10/17/2008,19,19.4,16.8,16.8,754400,16.19
10/16/2008,17.6,19.35,16.4,18.7,1068300,18.02
10/15/2008,19.5,20,18.15,18.4,631600,17.73
10/14/2008,21,21.5,19.65,19.8,1174000,19.08
10/13/2008,18.4,20.7,17.5,19.6,1328400,18.89
10/10/2008,19.65,19.65,17,17.05,1171900,16.43
10/8/2008,20.2,20.2,18.25,19.5,1008800,18.79
10/7/2008,21.7,22.2,20,21.25,1214400,20.48
10/6/2008,23.9,23.9,20.85,21.25,1289200,20.48
10/3/2008,24.5,24.8,23.6,23.9,837200,23.03
10/1/2008,25.2,25.6,24.05,24.6,756800,23.71
9/30/2008,24,25.15,22.2,24.7,995300,23.8
9/29/2008,25.65,25.8,23.15,24.8,1458700,23.9
9/26/2008,26.55,26.95,25.5,25.6,588700,24.67
9/25/2008,26.9,27,26,26.4,1508000,25.44
9/24/2008,26.5,27.35,26.5,26.9,552200,25.92
9/23/2008,26.1,27.35,26.1,26.6,485700,25.63
9/22/2008,28.45,28.45,27.1,27.25,638800,26.26
9/19/2008,28,28,27.35,27.6,626500,26.6
9/18/2008,26.45,27,24.5,27,1095600,26.02
9/17/2008,28,28.25,27,27,1255100,26.02
9/16/2008,28.6,28.6,25.25,27.8,1028900,26.79
9/15/2008,30.25,30.45,28.05,28.7,1071800,27.66
9/12/2008,32.6,32.65,29.85,30.3,1865600,29.2
9/11/2008,32.2,32.5,32,32.4,574300,31.22
9/10/2008,33.4,33.6,32.3,32.5,1199100,31.32
9/9/2008,34.35,34.5,33,33.3,1757300,32.09
9/8/2008,35.25,36,34.1,34.35,1697500,33.1
9/5/2008,35.1,35.4,34.45,34.5,502300,33.25
9/4/2008,35.4,36.45,34.9,35.8,750200,34.5
9/2/2008,35.7,35.85,34.9,35.45,490900,34.16
9/1/2008,34.7,35.5,33.85,35.35,799500,34.07
8/29/2008,34.65,34.95,33.95,34.5,685500,33.25
8/28/2008,34.8,35.25,33.15,33.45,993600,32.24
8/27/2008,35.4,35.75,34.6,34.7,536600,33.44
8/26/2008,34.6,35.65,34.05,35.4,457100,34.11
8/25/2008,36.5,36.5,35,35,453000,33.73
8/22/2008,35.4,35.9,34.65,35.5,635200,34.21
8/21/2008,37.6,37.6,35,35.1,711200,33.83
8/20/2008,37.1,38.15,37,37.5,817700,36.14
8/19/2008,36,37.35,35.5,37.1,1387800,35.75
8/18/2008,37.9,37.9,35.6,35.7,932700,34.4
7/28/2008,35.25,36.1,34.1,35.65,1314800,34.36
7/25/2008,33,35.45,33,34.7,1012200,33.44
7/24/2008,35.2,35.2,33.2,33.9,793200,32.67
7/23/2008,33.5,34.85,33.25,33.9,1346200,32.67
7/22/2008,31.25,32.75,31.2,32.65,645600,31.46
7/21/2008,32.5,32.5,31.3,31.5,270700,30.36
7/18/2008,31.9,32.25,31.2,31.95,463300,30.79
7/17/2008,32.4,33.9,31.1,31.3,603800,30.16
7/16/2008,31.4,32.4,30.55,31.8,817700,30.64
7/15/2008,32,32.45,31.45,31.5,879600,30.36
7/14/2008,32.5,34.2,31.6,33,856000,31.8
7/11/2008,34.9,34.95,32,32.35,1055900,31.18
7/10/2008,33.1,34.45,32.75,34.05,884800,32.81
7/9/2008,32.5,34.15,31.95,33.8,2013100,32.57
7/8/2008,31.25,31.8,30,31.6,677000,30.45
7/7/2008,30.5,32.1,29,31.6,1717900,30.45
7/4/2008,28.4,29.9,27.9,29.15,1322900,28.09
7/3/2008,30.7,30.7,27.85,28.2,1754800,27.18
7/2/2008,33.05,33.05,23.6,31.5,2050900,30.36
7/1/2008,33.7,33.7,28.1,28.25,1584100,27.22
6/30/2008,35.9,35.9,31.8,32,987200,30.84
6/27/2008,37.35,40.05,33.35,35.1,823600,33.83
6/26/2008,37.1,38,36.25,36.45,2846900,35.13
6/25/2008,35.5,36.95,34.25,36.6,1072200,35.27
6/24/2008,37.3,38.25,35.85,36,1075600,34.69
6/23/2008,38.3,38.3,36.8,37.4,903700,36.04
6/20/2008,40.5,40.9,37.9,38.6,1307400,37.2
6/19/2008,41.6,41.6,40.1,40.2,743000,38.74
6/18/2008,42.65,43.85,41.4,41.45,1478300,39.94
6/17/2008,42.1,43.1,41.75,42.55,1126400,41
6/16/2008,41.9,42.65,41.7,42.1,1274000,40.57
6/13/2008,41.25,42,40.4,41.3,2086200,39.8
6/12/2008,37.65,41.3,37.65,40.75,1595500,39.27
6/11/2008,38.8,41.35,38.8,41,1945700,39.51
6/10/2008,38.55,39.6,37.7,38.65,1640600,37.25
6/9/2008,40,40,38.15,39,1414900,37.58
6/6/2008,43.4,43.5,41.1,41.5,1029900,39.99
6/5/2008,41.8,43.75,41.6,42.65,1739000,41.1
